Institution Name,Branch Name,Established Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits
JPMorgan Chase Bank,Fort Lauderdale Harbor Shops Branch,12/20/2005,1807 Cordova Rd,Fort Lauderdale,Broward,FL,33316,26.099120000000003,-80.13074,17464.0,20773.0,40436.0,46595.0
JPMorgan Chase Bank,Payson Branch,06/02/1958,201 South Beeline Highway,Payson,Gila,AZ,85541,34.23896,-111.32291000000001,94989.0,92519.0,94124.0,97611.0
JPMorgan Chase Bank,Arlington Heights Dunton Branch,09/06/1997,One North Dunton Avenue,Arlington Heights,Cook,IL,60005,42.05782,-87.98835,313906.0,320457.0,345349.0,368903.0
JPMorgan Chase Bank,Dixie Village 2710 S Orange Ave Bran,01/01/1933,2710 South Orange Avenue,Orlando,Orange,FL,32806,28.512109999999996,-81.37629,42662.0,48661.0,52951.0,51863.0
JPMorgan Chase Bank,Imperial Beach Branch,11/01/1934,1100 Palm Ave,Imperial Beach,San Diego,CA,91932,32.583940000000005,-117.11025,57346.0,58357.0,62325.0,63687.0
JPMorgan Chase Bank,Santa Clara Branch,01/01/1923,60 Division,Eugene,Lane,OR,97404,44.09891,-123.12868,30840.0,28619.0,29264.0,27175.0
JPMorgan Chase Bank,Shirley William Floyd Plaza Branch,01/01/1934,425 William Floyd Parkway,Shirley,Suffolk,NY,11967,40.780609999999996,-72.86508,44675.0,47617.0,50859.0,53270.0
JPMorgan Chase Bank,Arkansas Lane Branch,12/15/2003,2535 Arkansas Ln,Arlington,Tarrant,TX,76010,32.70623,-97.06555,14621.0,22711.0,30988.0,36815.0
JPMorgan Chase Bank,Crest Hill Branch,05/17/1971,1660 North Plainfield Road,Crest Hill,Will,IL,60403,41.55319,-88.12321999999999,92257.0,94111.0,96759.0,102206.0
JPMorgan Chase Bank,Fashion Fair Branch,01/01/1889,796 East Shaw Avenue,Fresno,Fresno,CA,93710,36.80865,-119.77263,50830.0,47373.0,50184.0,49331.0
JPMorgan Chase Bank,The Romany Road Branch,09/15/1986,361 Romany Road,Lexington,Fayette,KY,40502,38.01903,-84.48634,21541.0,22257.0,23480.0,28324.0
JPMorgan Chase Bank,Mission Bay Boca Raton Branch,06/30/1988,20441 State Road 7,Boca Raton,Palm Beach,FL,33498,26.370070000000002,-80.20362,84340.0,92730.0,112529.0,129455.0
JPMorgan Chase Bank,Laguna Branch,06/07/1999,"7427 Laguna Boulevard, Suite 120",Elk Grove,Sacramento,CA,95758,38.42353,-121.41476999999999,68514.0,68620.0,77437.0,80833.0
JPMorgan Chase Bank,Perinton Plaza Branch,12/14/1967,609 Moseley Road,Fairport,Monroe,NY,14450,43.07051,-77.44241,66783.0,75123.0,84243.0,95425.0
JPMorgan Chase Bank,Orchard Lake-Maple Road Branch,08/11/1980,6920 Orchard Lake Road,West Bloomfield,Oakland,MI,48322,42.5367,-83.36054,159729.0,177129.0,189592.0,202082.0
JPMorgan Chase Bank,Redlands Branch,01/01/1889,4 West Redlands Blvd,Redlands,San Bernardino,CA,92373,34.05737,-117.18313,159743.0,161162.0,171228.0,169376.0
JPMorgan Chase Bank,Broadway and 7th Branch,07/17/2006,"707 Broadway, Suite 1",San Diego,San Diego,CA,92101,32.71564,-117.15799999999999,9642.0,11107.0,15557.0,19250.0
JPMorgan Chase Bank,Touro Branch,12/10/1962,3525 Prytania Street,New Orleans,Orleans,LA,70115,29.926370000000002,-90.09248000000001,39632.0,41415.0,40000.0,42192.0
JPMorgan Chase Bank,Glen Head Banking Center Branch,11/29/2005,240 Glen Head Road,Glen Head,Nassau,NY,11545,40.83597,-73.61928,58228.0,55589.0,65466.0,92048.0
JPMorgan Chase Bank,Lincoln & 32nd St Bnkg Center Branch,12/24/2007,3131 East Lincoln Drive,Phoenix,Maricopa,AZ,85016,33.531,-112.01486000000001,10517.0,11063.0,18243.0,18745.0
JPMorgan Chase Bank,Iris and Lasselle Branch,10/24/2005,26220 Iris Ave,Moreno Valley,Riverside,CA,92555,33.89283,-117.20284,26042.0,28847.0,32253.0,33556.0
JPMorgan Chase Bank,Potranco & Rousseau Bnkg Ctr Branch,09/12/2007,10810 Potranco Road,San Antonio,Bexar,TX,78251,29.43562,-98.70326,6368.0,8698.0,12523.0,12967.0
JPMorgan Chase Bank,Mountain Home Branch,06/30/1998,290 North Second Ave East,Mountain Home,Elmore,ID,83647,43.132740000000005,-115.69441,20371.0,19713.0,20214.0,21138.0
JPMorgan Chase Bank,Rancho Vistoso Branch,12/12/1988,"12925 North Oracle Road, Suite 101",Tucson,Pima,AZ,85739,32.44084,-110.93403,63212.0,62925.0,63661.0,67585.0
JPMorgan Chase Bank,Balboa Branch,05/18/1976,11160 Balboa Blvd,Granada Hills,Los Angeles,CA,91344,34.273140000000005,-118.50213000000001,94360.0,99275.0,109049.0,114466.0
JPMorgan Chase Bank,Kruse Way Branch,06/30/1998,4155 Mercantile Drive,Lake Oswego,Clackamas,OR,97035,45.416109999999996,-122.71936000000001,75319.0,72036.0,77931.0,80198.0
JPMorgan Chase Bank,Market Street Branch,09/27/1948,2900 Market Street,Youngstown,Mahoning,OH,44507,41.07015,-80.65859,7079.0,7626.0,8603.0,9660.0
JPMorgan Chase Bank,Elston Plaza Branch,12/05/2009,3225 West Addison St,Chicago,Cook,IL,60618,41.94658,-87.70885,91660.0,97583.0,111848.0,121895.0
JPMorgan Chase Bank,Center Point Energy Branch,12/30/1988,"1111 Louisiana, Suite 100",Houston,Harris,TX,77002,29.757440000000003,-95.36839,63439.0,68712.0,105830.0,128496.0
JPMorgan Chase Bank,Spring Creek and Hwy 75 Branch,12/10/2008,161 W Spring Creek Pkwy,Plano,Collin,TX,75023,33.057520000000004,-96.69561,8855.0,18624.0,24435.0,54422.0
JPMorgan Chase Bank,Power and Ray Branch,06/29/2007,5238 South Power Road,Gilbert,Maricopa,AZ,85295,33.32114,-111.68695,5957.0,7996.0,9911.0,12430.0
JPMorgan Chase Bank,Sixth Ave & West 28th St Bnkg Branch,12/19/2007,611 6th Avenue,New York City,New York,NY,10011,40.7398,-73.99514,56120.0,92011.0,88847.0,98431.0
JPMorgan Chase Bank,West Parker and Independance Branch,01/24/1994,3041 West Parker Road,Plano,Collin,TX,75023,33.04112,-96.7528,55367.0,58807.0,64979.0,76061.0
JPMorgan Chase Bank,Beavercreek Branch,11/15/1979,3414 Seajay Drive,Beavercreek,Greene,OH,45430,39.7224,-84.06528,58907.0,53888.0,58415.0,61717.0
JPMorgan Chase Bank,Bakersfield Main Branch,08/29/1955,1515 17th Street,Bakersfield,Kern,CA,93301,35.37429,-119.01911000000001,84718.0,94149.0,110575.0,113536.0
JPMorgan Chase Bank,San Luis Branch,04/06/1964,623 North Main Street,San Luis,Yuma,AZ,85349,32.48887,-114.78232,91421.0,88603.0,87296.0,89722.0
JPMorgan Chase Bank,North Brunswick Banking Center Branch,11/16/2006,1550 Georges Road,North Brunswick,Middlesex,NJ,8902,40.463840000000005,-74.45551,27292.0,33678.0,38070.0,48725.0
JPMorgan Chase Bank,Concord Mall Branch,12/23/1974,211 Concord Mall Drive,Elkhart,Elkhart,IN,46517,41.644090000000006,-85.93647,27661.0,26801.0,27761.0,29267.0
JPMorgan Chase Bank,Midland Avenue Branch,05/12/1980,36 East Midland Avenue,Paramus,Bergen,NJ,7652,40.94853,-74.06935,134684.0,136333.0,163697.0,191646.0
JPMorgan Chase Bank,Keller Branch,11/05/2001,980 Keller Parkway,Keller,Tarrant,TX,76248,32.93422,-97.22993000000001,33683.0,60162.0,68048.0,73444.0
JPMorgan Chase Bank,Castle Hill Avenue Branch,08/15/2005,1309 Castle Hill Avenue,Bronx,Bronx,NY,10462,40.834959999999995,-73.852,10204.0,14197.0,14509.0,16722.0
JPMorgan Chase Bank,Dania Branch,12/01/1933,300 East Dania Beach Boulevard,Dania,Broward,FL,33004,26.05235,-80.13951999999999,44625.0,48574.0,51691.0,55376.0
JPMorgan Chase Bank,Heath Branch,02/07/1966,895 Hebron Road,Heath,Licking,OH,43056,40.0279,-82.44453,32162.0,36166.0,37411.0,39771.0
JPMorgan Chase Bank,Lake Worth - Hypoluxo Village Branch,02/22/2005,4660 Hypoluxo Rd,Lake Worth,Palm Beach,FL,33463,26.57198,-80.11641,15500.0,17648.0,19008.0,22170.0
JPMorgan Chase Bank,Northland Drive Branch,12/18/1967,"5380 Northland Drive, N.E.",Grand Rapids,Kent,MI,49525,43.0606,-85.57974,33118.0,32953.0,33625.0,38298.0
JPMorgan Chase Bank,Crenshaw Branch,01/01/1919,4401 Crenshaw Blvd,Los Angeles,Los Angeles,CA,90043,34.0034,-118.33174,134239.0,126798.0,127883.0,121759.0
JPMorgan Chase Bank,Sandy Plains & Shallowford Banking Center,11/24/2009,3615 Sandy Plains Road,Marietta,Cobb,GA,30066,34.03823,-84.46095,2531.0,10723.0,19960.0,31249.0
JPMorgan Chase Bank,Frankfort Banking Center Branch,02/04/2004,20801 LA Grange Road,Frankfort,Will,IL,60423,41.51239,-87.84952,48689.0,57090.0,68000.0,79627.0
JPMorgan Chase Bank,Camp Wisdom and 360 Branch,06/19/2007,3061 West Camp Wisdom Road,Grand Prairie,Tarrant,TX,75052,32.6483,-97.06024000000001,20512.0,25991.0,33208.0,38768.0
JPMorgan Chase Bank,Pullman Branch,11/18/1964,205 North Grand Avenue,Pullman,Whitman,WA,99163,46.73052,-117.18096000000001,44323.0,43677.0,45389.0,49081.0
JPMorgan Chase Bank,Mission Viejo/Crown Valley Branch,01/01/1889,26971 Crown Valley Parkway,Mission Viejo,Orange,CA,92691,33.56242,-117.66883,63260.0,71226.0,84122.0,93024.0
JPMorgan Chase Bank,Osage Branch,07/01/2007,1946 Pleasantville Rd,Briarcliff,Westchester,NY,10510,41.16487,-73.84746,145666.0,142983.0,170168.0,153614.0
JPMorgan Chase Bank,Wheeling Main Branch,01/01/1871,1114 Market Street,Wheeling,Ohio,WV,26003,40.068540000000006,-80.72261999999999,58949.0,61041.0,63802.0,62264.0
JPMorgan Chase Bank,Tacoma Narrows Branch,12/13/1972,6616 Sixth Avenue,Tacoma,Pierce,WA,98406,47.25545,-122.52507,46413.0,45700.0,43813.0,43644.0
JPMorgan Chase Bank,Snohomish Branch,07/01/1934,902 Second Street,Snohomish,Snohomish,WA,98290,47.912859999999995,-122.09356000000001,42138.0,43556.0,45967.0,47619.0
JPMorgan Chase Bank,Gig Harbor Branch,05/18/1992,5004 Pt Fosdick Dr NW,Gig Harbor,Pierce,WA,98335,47.303259999999995,-122.57936000000001,75464.0,78787.0,85505.0,99045.0
JPMorgan Chase Bank,Oneida Branch,02/03/1958,150 West Main Street,Oneida,Madison,NY,13421,43.09494,-75.65184,22337.0,22603.0,22498.0,23594.0
JPMorgan Chase Bank,Bellaire Blvd and Rice Branch,09/25/2008,5104 Bellaire Blvd,Bellaire,Harris,TX,77401,29.705920000000003,-95.46849,83543.0,81696.0,87145.0,99942.0
JPMorgan Chase Bank,West Caldwell Branch,10/05/1959,865 Bloomfield Avenue,West Caldwell,Essex,NJ,7006,40.85119,-74.29807,123835.0,127054.0,143366.0,155333.0
JPMorgan Chase Bank,Circle Branch,01/01/1839,111 Monument Circle,Indianapolis,Marion,IN,46204,39.76876,-86.15743,3993920.0,3883422.0,3962136.0,3924493.0
JPMorgan Chase Bank,Red Oaks Mill Branch,09/03/1963,48 Vassar Road,Poughkeepsie,Dutchess,NY,12603,41.65453,-73.87484,20166.0,21101.0,24825.0,28029.0
JPMorgan Chase Bank,Kuykendahl Branch,02/09/2005,5931 Fm 2920,Spring,Harris,TX,77388,30.074,-95.51416,57686.0,63309.0,53844.0,55574.0
JPMorgan Chase Bank,Shelton Branch,07/10/1982,675 Bridgeport Avenue,Shelton,Fairfield,CT,6484,41.27746,-73.12147,67941.0,62727.0,69288.0,70702.0
JPMorgan Chase Bank,Lincoln and Summerdale Branch,07/30/2004,5341 N Lincoln Avenue,Chicago,Cook,IL,60625,41.97857,-87.69264,9068.0,10826.0,14309.0,17717.0
JPMorgan Chase Bank,Peoria and 67th Avenue Branch,09/19/1988,6665 West Peoria Avenue,Glendale,Maricopa,AZ,85302,33.581590000000006,-112.20133999999999,104561.0,82653.0,84498.0,86753.0
JPMorgan Chase Bank,Bird Road Branch,08/05/2002,4200 Sw 152nd Avenue,Miami,Miami-Dade,FL,33185,25.72778,-80.43972,39617.0,46987.0,57931.0,63310.0
JPMorgan Chase Bank,Burbank Albertsons Branch,05/30/2001,9960 Bluebonnet Boulevard,Baton Rouge,East Baton Rouge,LA,70810,30.35499,-91.10987,12023.0,14505.0,17277.0,20368.0
JPMorgan Chase Bank,Grants Pass Branch,01/01/1923,1111 Grants Pass Parkway,Grants Pass,Josephine,OR,97526,42.43388,-123.31256,25762.0,26897.0,28847.0,30859.0
JPMorgan Chase Bank,Clear Lake City Boulevard Branch,03/06/1973,1200 Clear Lake City Boulevard,Houston,Harris,TX,77062,29.58185,-95.15429,120517.0,130233.0,134141.0,153070.0
JPMorgan Chase Bank,Park West Branch,12/27/1956,2551 5th Avenue,San Diego,San Diego,CA,92103,32.73193,-117.16023999999999,73716.0,92087.0,119164.0,93913.0
JPMorgan Chase Bank,West Chicago-Telegraph Road Branch,02/24/1964,9540 Telegraph Road,Redford,Wayne,MI,48239,42.36477,-83.27523000000001,36576.0,40691.0,42205.0,39415.0
JPMorgan Chase Bank,Amelia Branch,08/01/1934,2 West Main Street,Amelia,Clermont,OH,45102,39.02698,-84.21614,24870.0,23424.0,29849.0,29705.0
JPMorgan Chase Bank,Rainbow Arroyo Branch,07/01/2009,6920 Arroyo Crossing Pwky,Las Vegas,Clark,NV,89113,36.06338,-115.24322,11274.0,28735.0,62277.0,60207.0
JPMorgan Chase Bank,Grasmere Branch,03/06/1965,1151 Hylan Boulevard,Staten Island,Richmond,NY,10305,40.59872,-74.08086999999999,113371.0,109749.0,113106.0,133897.0
JPMorgan Chase Bank,Braeswood Branch,01/01/1889,9150 Chimney Rock Road,Houston,Harris,TX,77096,29.678259999999998,-95.47694,72969.0,75464.0,83133.0,82358.0
JPMorgan Chase Bank,Richmond Downtown Branch,10/19/1897,116 West Main Street,Richmond,Madison,KY,40475,37.74745,-84.29454,43942.0,44982.0,46161.0,48350.0
JPMorgan Chase Bank,Keystone Avenue Branch,12/08/1954,5236 North Keystone Avenue,Indianapolis,Marion,IN,46220,39.8482,-86.12217,39087.0,35917.0,37689.0,42187.0
JPMorgan Chase Bank,Grand Central Place,01/01/1800,60 East 42nd Street,New York City,New York,NY,10017,40.75237,-73.97836,784595.0,912702.0,954878.0,1063416.0
JPMorgan Chase Bank,Greenfield Hill Branch,07/31/1973,161 Hillside Road,Fairfield,Fairfield,CT,6824,41.16264,-73.28397,66475.0,66670.0,67826.0,69132.0
JPMorgan Chase Bank,Lake Forest and Eldorado Branch,03/22/1999,4990 W Eldorado Parkway,Mckinney,Collin,TX,75070,33.17396,-96.68389,49718.0,54356.0,62760.0,67922.0
JPMorgan Chase Bank,Walnut Hill and Monroe Branch,04/06/1959,2945 Walnut Hill Lane,Dallas,Dallas,TX,75229,32.88102,-96.87971999999999,57991.0,57475.0,62103.0,72879.0
JPMorgan Chase Bank,El Camino Real Branch,01/01/1963,16802 El Camino Real,Houston,Harris,TX,77058,29.55445,-95.12003,85684.0,87758.0,91488.0,95898.0
JPMorgan Chase Bank,Miller Place Branch,07/01/1980,385 Route 25a Suite 5,Miller Place,Suffolk,NY,11764,40.941629999999996,-72.9887,80437.0,85419.0,97779.0,99300.0
JPMorgan Chase Bank,North 40th Avenue Branch,04/09/1993,1206 North 40th Avenue #a,Yakima,Yakima,WA,98908,46.6181,-120.56223999999999,16054.0,16142.0,19460.0,19970.0
JPMorgan Chase Bank,Broadway Branch,07/12/1926,5581 Broadway,Bronx,Bronx,NY,10463,40.879129999999996,-73.90465,113665.0,112165.0,122634.0,126619.0
JPMorgan Chase Bank,Deridder Branch,08/14/1978,111 West Second Street,Deridder,Beauregard,LA,70634,30.8456,-93.28645999999999,36201.0,36156.0,41613.0,44963.0
JPMorgan Chase Bank,Country Club Hills Bnkg Cntr Branch,12/27/2006,4001 West 167th Street,Country Club Hills,Cook,IL,60478,41.586079999999995,-87.71406999999999,11174.0,13691.0,15419.0,18355.0
JPMorgan Chase Bank,Belfair Branch,12/15/1997,201 Ne State Route 300,Belfair,Mason,WA,98528,47.45344,-122.82966,17170.0,17103.0,16502.0,16671.0
JPMorgan Chase Bank,Flamingo and I 215 Branch,12/18/2006,4125 S Grand Canyon D,Las Vegas,Clark,NV,89147,36.11493,-115.30394,13524.0,18337.0,34198.0,49851.0
JPMorgan Chase Bank,San Pedro - Park Plaza Branch,11/17/2003,"980 N Western Avenue, Suite A",San Pedro,Los Angeles,CA,90732,33.75206,-118.30881000000001,71206.0,74703.0,79338.0,82743.0
JPMorgan Chase Bank,Panorama City Branch,05/05/1965,8450 Van Nuys Blvd,Panorama City,Los Angeles,CA,91402,34.22425,-118.44863000000001,136165.0,134675.0,137286.0,133853.0
JPMorgan Chase Bank,Westhampton Beach Branch,04/25/1904,154 Main Street,Westhampton Beach,Suffolk,NY,11978,40.81009,-72.6416,39938.0,43212.0,44712.0,51264.0
JPMorgan Chase Bank,El Mirage and Vistancia Branch,11/21/2008,28523 N El Mirage Rd,Peoria,Maricopa,AZ,85383,33.7561,-112.2681,9435.0,12000.0,19208.0,23463.0
JPMorgan Chase Bank,Nyack North Broadway Branch,01/15/1988,20 North Broadway,Nyack,Rockland,NY,10960,41.09173,-73.91808,70137.0,76096.0,85780.0,100061.0
JPMorgan Chase Bank,Galleria Private Internatl Branch,11/10/1997,2700 Post Oak Boulevard,Houston,Harris,TX,77056,29.736520000000002,-95.46051999999999,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Seattle Hill Road Branch,09/25/2008,13119 Seattle Hill Rd,Snohomish,Snohomish,WA,98296,47.87851,-122.16479,6124.0,8811.0,13338.0,15239.0
JPMorgan Chase Bank,Torrance Branch,01/01/1889,2121 Torrance Boulevard,Torrance,Los Angeles,CA,90501,33.836420000000004,-118.32018000000001,177089.0,173975.0,182401.0,181886.0
JPMorgan Chase Bank,Teaneck Banking Center Branch,12/13/2007,627 Cedar Lane,Teaneck,Bergen,NJ,7666,40.891040000000004,-74.02759,17650.0,21691.0,24305.0,27193.0
JPMorgan Chase Bank,East Branch,12/06/1991,200 South Dirksen Parkway,Springfield,Sangamon,IL,62703,39.80151,-89.60579,27338.0,29176.0,31311.0,34608.0
JPMorgan Chase Bank,Northside Lake Charles Branch,09/19/1951,1001 North Highway 171,Lake Charles,Calcasieu,LA,70601,30.250429999999998,-93.18061999999999,16771.0,16018.0,15561.0,17266.0
JPMorgan Chase Bank,College Road West Monsey Banking Center Branch,06/27/1955,410 Route 59,Monsey,Rockland,NY,10952,41.11392,-74.08811,72576.0,86878.0,101999.0,115607.0
JPMorgan Chase Bank,Summit Square Branch,11/24/1902,101 E Washington Blvd Lobby,Fort Wayne,Allen,IN,46802,41.07736,-85.1383,219459.0,161955.0,186146.0,187038.0
JPMorgan Chase Bank,Allisonville Road and 62nd Branch,12/19/1961,6210 Allisonville Road,Indianapolis,Marion,IN,46220,39.86895,-86.09692,58081.0,57697.0,63164.0,67093.0
JPMorgan Chase Bank,Drive-In Facility Branch,10/03/1974,2902 North Belt Line Road,Irving,Dallas,TX,75062,32.84514,-96.99228000000001,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Baseline and Boulder Branch,07/10/2006,7195 Boulder Avenue,Highland,San Bernardino,CA,92346,34.125029999999995,-117.19543,19374.0,23293.0,26564.0,28966.0
JPMorgan Chase Bank,Preston and Eldorado Banking Ctr. Branch,04/05/2006,11551 Preston Road,Frisco,Collin,TX,75033,33.17341,-96.80303,19009.0,24771.0,28315.0,31548.0
JPMorgan Chase Bank,North Auburn Branch,07/25/1994,"801 Auburn Way N, Suite D",Auburn,King,WA,98002,47.315090000000005,-122.22413,26311.0,25985.0,25942.0,24191.0
JPMorgan Chase Bank,Brown Trail Branch,06/30/1987,2901 Brown Trail,Bedford,Tarrant,TX,76021,32.85325,-97.15992,54713.0,57304.0,72692.0,71900.0
JPMorgan Chase Bank,Los Feliz Branch,05/05/1965,1600 N Vermont Ave,Hollywood,Los Angeles,CA,90027,34.10002,-118.29177,197027.0,206238.0,231570.0,237494.0
JPMorgan Chase Bank,Hempstead Fulton Branch,05/06/1963,136 Fulton Street,Hempstead,Nassau,NY,11550,40.70674,-73.63147,83334.0,80416.0,82907.0,91316.0
JPMorgan Chase Bank,Clintonville Banking Center Branch,12/14/2004,3655 North High Street,Columbus,Franklin,OH,43214,40.0366,-83.01720999999999,41251.0,48253.0,52059.0,57020.0
JPMorgan Chase Bank,Utica Branch,10/03/1955,45303 Van Dyke Road,Utica,Macomb,MI,48317,42.628479999999996,-83.0325,81358.0,78081.0,87534.0,100694.0
JPMorgan Chase Bank,Carmel Mountain Ranch Branch,06/30/1988,11995 Carmel Mountain Road,San Diego,San Diego,CA,92128,32.98271,-117.07623999999998,73041.0,73133.0,82241.0,88401.0
